#CFHTLenS lensing without borders galaxy-galaxy lensing 
#col1 R (Mpc), col2 DeltaSigma_t(Msun/pc^2), col3 DeltaSigma_x(Msun/pc^2), col4 err_DeltaSigma_t, col5 err_DeltaSigma_x 
0.071539 75.974750 0.894795 15.101580 14.412750 
0.125452 42.541315 -0.476089 8.003804 7.867611 
0.222499 35.222421 4.909065 4.438346 4.520536 
0.393067 26.612596 -3.003728 2.512830 2.585549 
0.695219 10.547681 -1.339417 1.487781 1.406486 
1.229420 7.360353 0.931646 0.776152 0.826658 
2.174978 4.766046 -0.721625 0.484958 0.477150 
3.848143 2.008620 -0.216391 0.296620 0.254183 
6.801391 1.321220 -0.250573 0.185978 0.147652 
12.014323 0.587529 -0.154325 0.111691 0.091032 
