# r_mpc dsigma dsigma_err
0.06650067707314013 137.28170412871955 12.763497653520135
0.11763544306061538 67.36319385142289 6.678394459990856
0.20808957251439084 53.97006917934772 3.187793158678984
0.36809714030583096 30.603516247334483 2.8767159692160016
0.6511402905206131 20.29196934027467 1.5018092714694573
1.1518255142840947 10.38390506907528 0.8429727880803748
2.037505641518615 5.437467651674562 0.6101931673918567
3.6042171212021312 2.6539960207245006 0.46546342649820904
6.375629491305088 1.484333716954231 0.2885921105789502
11.278080660368612 1.0564479572058907 0.27016378070340435
