#CFHTLenS lensing without borders galaxy-galaxy lensing 
#col1 R (Mpc), col2 DeltaSigma_t(Msun/pc^2), col3 DeltaSigma_x(Msun/pc^2), col4 err_DeltaSigma_t, col5 err_DeltaSigma_x 
0.071219 105.963074 17.359090 18.532314 18.277384 
0.125355 57.573106 0.608500 10.579659 9.849984 
0.222412 34.292588 -5.638416 5.711124 5.802585 
0.392875 17.665537 -4.897632 3.200496 3.202001 
0.694906 12.677921 2.046474 1.784147 1.816220 
1.229301 5.696089 -1.627834 1.035234 1.079989 
2.174387 2.687971 -0.139846 0.606621 0.559437 
3.847594 1.956567 0.713273 0.345958 0.330091 
6.802091 0.840862 0.085130 0.216813 0.194231 
12.019828 1.385950 0.033436 0.134956 0.116880 
