# # <R> [Mpc]	DeltaSigma_t [M_sun / pc^2]	DeltaSigma_t_err [M_sun / pc^2]	DeltaSigma_x [M_sun / pc^2]	DeltaSigma_x_err [M_sun / pc^2
7.024288618106717952e-02 1.202258021158121721e+02 3.823473228891231201e+01 4.462106747274825125e+01 3.919383137492755509e+01
1.247226740890602231e-01 8.086459176274101424e+01 2.415501816046220185e+01 -4.302156557585964158e+00 1.931387180179243046e+01
2.219624640562551099e-01 4.130452376015102089e+01 1.121679768220837836e+01 3.656531072608911082e+00 1.230570244823440973e+01
3.923670349053293149e-01 2.611194206028586962e+01 6.715940524350833662e+00 -6.740281951786998071e+00 6.486574469029882550e+00
6.945910669723540654e-01 1.317412207858365036e+01 3.678718946878197116e+00 -6.885483059522083671e-02 3.975565570706561136e+00
1.229745528760371354e+00 1.419438835557798306e+01 2.154909024957230468e+00 -8.028486682863638507e-03 2.408539663964453403e+00
2.173885236871171855e+00 3.854186853982749739e+00 1.244459726683502909e+00 -8.251544133901053124e-01 1.308844850582312702e+00
3.846593893697822342e+00 2.506214787859362136e+00 7.218893084441682095e-01 1.061847681734700677e+00 8.685255665822173565e-01
6.802635817249861105e+00 1.966847786568221457e+00 4.619413725043389762e-01 -1.455474375310595037e-01 4.092566480453833644e-01
1.201895202189231249e+01 1.092652748482496605e+00 3.690375367654446515e-01 -1.943281233736651459e-01 2.868574123890140215e-01
