#CFHTLenS lensing without borders galaxy-galaxy lensing 
#col1 R (Mpc), col2 DeltaSigma_t(Msun/pc^2), col3 DeltaSigma_x(Msun/pc^2), col4 err_DeltaSigma_t, col5 err_DeltaSigma_x 
0.071164 111.163290 18.552195 19.968905 19.171366 
0.125363 60.048118 3.218188 10.997757 10.354209 
0.222463 33.005815 -5.495299 6.061680 6.317453 
0.392956 17.217253 -6.467800 3.266285 3.413844 
0.695032 13.509121 2.117028 1.945521 1.833927 
1.229421 6.508017 -1.263177 1.093864 1.111341 
2.174491 3.160310 -0.187553 0.633798 0.615521 
3.847908 2.029521 0.953291 0.371860 0.339977 
6.802065 0.799797 0.018698 0.230221 0.193545 
12.020549 1.380864 0.052537 0.142252 0.122196 
