6.756523896267644602e+01 -9.866269074919149062e+00 -6.374581008749172772e-01 1.653439605380020661e+00 -3.968147535943364890e-01 -3.054792218358109435e-01 -8.795933476069903167e-02 -2.362869462248940455e-01 -7.798430756068679137e-02 3.199987688964534005e-02
-9.866269074919149062e+00 2.399488879624667703e+01 1.872226720025022439e+00 9.637898313695798524e-01 1.193161068947299341e+00 9.904256875683242756e-02 6.467941523338981147e-02 1.461646370398217987e-01 4.284908846488889866e-02 2.625409434299166497e-02
-6.374581008749172772e-01 1.872226720025022439e+00 1.121433587306975355e+01 -3.244802897459189150e-01 2.473435345378906525e-01 4.938639089454512077e-02 1.311779909075483537e-02 -1.036054274997550428e-01 4.197438213587669636e-02 -4.206195135747906044e-02
1.653439605380020661e+00 9.637898313695798524e-01 -3.244802897459189150e-01 2.350460820896037362e+00 1.119088887073159955e-01 7.509580019052677913e-02 4.828293126452100348e-02 -2.071077755732338849e-04 -2.157870052121048030e-03 1.670681866699143606e-02
-3.968147535943364890e-01 1.193161068947299341e+00 2.473435345378906525e-01 1.119088887073159955e-01 8.125924014769575487e-01 6.522199467756792379e-02 5.077595752005243518e-02 2.207408393321471859e-02 1.792509718754209738e-02 1.387153211335015977e-02
-3.054792218358109435e-01 9.904256875683242756e-02 4.938639089454512077e-02 7.509580019052677913e-02 6.522199467756792379e-02 2.376441271896796714e-01 3.312161787343177038e-02 -1.033702448968227758e-02 3.414582076577432970e-03 3.008622751824068572e-03
-8.795933476069903167e-02 6.467941523338981147e-02 1.311779909075483537e-02 4.828293126452100348e-02 5.077595752005243518e-02 3.312161787343177038e-02 1.076830198136274896e-01 3.799609501792304556e-03 1.290095088680489124e-02 2.734440269476987040e-04
-2.362869462248940455e-01 1.461646370398217987e-01 -1.036054274997550428e-01 -2.071077755732338849e-04 2.207408393321471859e-02 -1.033702448968227758e-02 3.799609501792304556e-03 3.224460971936401327e-02 5.573489257965287200e-03 2.532895054820091460e-03
-7.798430756068679137e-02 4.284908846488889866e-02 4.197438213587669636e-02 -2.157870052121048030e-03 1.792509718754209738e-02 3.414582076577432970e-03 1.290095088680489124e-02 5.573489257965287200e-03 1.300471414326584765e-02 1.558850913708285978e-03
3.199987688964534005e-02 2.625409434299166497e-02 -4.206195135747906044e-02 1.670681866699143606e-02 1.387153211335015977e-02 3.008622751824068572e-03 2.734440269476987040e-04 2.532895054820091460e-03 1.558850913708285978e-03 4.799650436575576828e-03
