6.570673504665830933e+02 -8.316536345468317215e-01 2.409177746043914325e+01 -8.433610010364159804e-01 1.895515736635624560e+00 1.344809868972894451e+00 2.564147485131998305e+00 1.174257448587177288e+00 -2.710049262329251585e-01 7.669668808093950407e-02
-8.316536345468317215e-01 2.829867223991965375e+02 -5.374507156282978926e+00 -5.012093113603962813e+00 3.485404458299618646e+00 -8.349158360857884542e-01 4.986210406923560212e-01 4.241115792877399038e-01 -1.118523121558348127e-01 -1.321652590715289843e-01
2.409177746043914325e+01 -5.374507156282978926e+00 8.855438547152185436e+01 5.180230036178284259e+00 -5.982493251745057972e-01 -2.371253830407214769e-01 1.234366893034528623e-01 -2.075617964878892496e-01 3.526973106296335536e-01 3.831780348925050150e-01
-8.433610010364159804e-01 -5.012093113603962813e+00 5.180230036178284259e+00 3.733038780929364009e+01 -6.016510668191135114e-01 -5.194396720653372546e-01 1.368307437776134228e-01 5.048596804310031549e-01 1.473618598671875279e-01 3.814748924755319570e-01
1.895515736635624560e+00 3.485404458299618646e+00 -5.982493251745057972e-01 -6.016510668191135114e-01 1.142270675517822731e+01 2.302272453504531843e-02 1.152738209334899233e-01 1.972535024605299725e-01 -9.387673864604446916e-02 5.271205533439250399e-03
1.344809868972894451e+00 -8.349158360857884542e-01 -2.371253830407214769e-01 -5.194396720653372546e-01 2.302272453504531843e-02 3.241429586966994680e+00 3.352485129114547713e-03 6.935994081857274618e-02 -4.685192907463102407e-03 4.025710584927150171e-02
2.564147485131998305e+00 4.986210406923560212e-01 1.234366893034528623e-01 1.368307437776134228e-01 1.152738209334899233e-01 3.352485129114547713e-03 1.214206070189745024e+00 1.503635252488079999e-01 3.531107255347792212e-02 3.447208430124885231e-02
1.174257448587177288e+00 4.241115792877399038e-01 -2.075617964878892496e-01 5.048596804310031549e-01 1.972535024605299725e-01 6.935994081857274618e-02 1.503635252488079999e-01 4.875369065844958327e-01 7.610241970911960085e-02 -1.708537862793015755e-02
-2.710049262329251585e-01 -1.118523121558348127e-01 3.526973106296335536e-01 1.473618598671875279e-01 -9.387673864604446916e-02 -4.685192907463102407e-03 3.531107255347792212e-02 7.610241970911960085e-02 2.397323383619446857e-01 3.230401194795283482e-02
7.669668808093950407e-02 -1.321652590715289843e-01 3.831780348925050150e-01 3.814748924755319570e-01 5.271205533439250399e-03 4.025710584927150171e-02 3.447208430124885231e-02 -1.708537862793015755e-02 3.230401194795283482e-02 1.260334073419013268e-01
