# # <R> [Mpc]	DeltaSigma_t [M_sun / pc^2]	DeltaSigma_t_err [M_sun / pc^2]	DeltaSigma_x [M_sun / pc^2]	DeltaSigma_x_err [M_sun / pc^2
7.047124055808817733e-02 6.438436153941198370e+01 1.421673035937157969e+01 -2.651969766214659074e+00 1.308350117609877650e+01
1.249060157076110900e-01 5.789427477777736897e+01 8.165891907615817402e+00 -7.127123771956121345e+00 7.964112743999896438e+00
2.216697709413359696e-01 3.263664733533698836e+01 4.294098329404001824e+00 6.303406878009965020e+00 4.480097141897113389e+00
3.925814832846122870e-01 2.031254835641036038e+01 2.943863839033884044e+00 8.295043214525788855e+00 2.789044737014532593e+00
6.946131964327331154e-01 1.499544529238551149e+01 1.585054092628527256e+00 -7.066686277986353737e-01 1.285054011223342618e+00
1.229324331003254223e+00 7.824683207235817228e+00 1.064561429162285577e+00 3.129238246748597407e-01 8.120090765448773062e-01
2.174362023272433220e+00 4.711789435930520575e+00 5.514846579726319087e-01 -4.170733827803889682e-01 5.565598891447482988e-01
3.845898409420049013e+00 1.833821701987950803e+00 4.066170043548016366e-01 2.396311224458654021e-01 3.583186951041872903e-01
6.792738968409770983e+00 9.507161049329422298e-01 3.031237688035615108e-01 -3.899956016157760802e-02 2.063651157891958354e-01
1.198359118787980648e+01 7.617054180787711237e-01 2.715969368210132129e-01 1.081960407875938307e-01 1.364772340373601733e-01
