1.046552781104111602e+02 -6.214504707712061204e+00 6.913904920894990980e+00 1.466975986678399346e+00 -3.917504241694577671e-01 -4.523710136274985416e-01 1.888474793763840753e-01 2.536504469558942265e-01 4.215234950676341463e-01 -4.275180263167232542e-01
-6.214504707712061204e+00 2.751636911898679116e+01 2.903898287413734014e+00 6.294824423722873430e-01 1.711879014042352543e+00 5.390425055255734232e-01 2.797412950280375177e-01 5.580603656215877839e-01 1.769747073735482013e-01 -5.718605030795850114e-02
6.913904920894990980e+00 2.903898287413734014e+00 1.376951217378040582e+01 1.110040923713188077e+00 1.409664346918488853e-01 1.084381839249017460e-01 1.349631096007669062e-01 1.782509519935932818e-01 9.989617847682751364e-03 -2.387192703736609051e-02
1.466975986678399346e+00 6.294824423722873430e-01 1.110040923713188077e+00 3.874891181909291493e+00 4.244272675304841536e-01 -2.983514357103783654e-01 3.993443025311708972e-02 -1.381586959920812901e-02 3.663676760920440631e-03 -7.754930563590310688e-02
-3.917504241694577671e-01 1.711879014042352543e+00 1.409664346918488853e-01 4.244272675304841536e-01 1.411000700895720383e+00 -2.457660968107758248e-02 6.462872175801219476e-02 5.387570828533008033e-02 2.906135783898803129e-02 -5.964209098452672277e-04
-4.523710136274985416e-01 5.390425055255734232e-01 1.084381839249017460e-01 -2.983514357103783654e-01 -2.457660968107758248e-02 3.716980468833155915e-01 9.469165366877162204e-03 1.707967890541738087e-02 -1.323092285078784956e-04 -1.391524752470021768e-02
1.888474793763840753e-01 2.797412950280375177e-01 1.349631096007669062e-01 3.993443025311708972e-02 6.462872175801219476e-02 9.469165366877162204e-03 1.001228507937435980e-01 1.637382904479094820e-02 2.345492961614358343e-02 -3.177369236140180093e-03
2.536504469558942265e-01 5.580603656215877839e-01 1.782509519935932818e-01 -1.381586959920812901e-02 5.387570828533008033e-02 1.707967890541738087e-02 1.637382904479094820e-02 6.144367077324769388e-02 2.258252603649589865e-02 1.217922521739411151e-02
4.215234950676341463e-01 1.769747073735482013e-01 9.989617847682751364e-03 3.663676760920440631e-03 2.906135783898803129e-02 -1.323092285078784956e-04 2.345492961614358343e-02 2.258252603649589865e-02 4.538789260248905777e-02 2.308900257452561194e-02
-4.275180263167232542e-01 -5.718605030795850114e-02 -2.387192703736609051e-02 -7.754930563590310688e-02 -5.964209098452672277e-04 -1.391524752470021768e-02 -3.177369236140180093e-03 1.217922521739411151e-02 2.308900257452561194e-02 3.634307013313264889e-02
