#r_mpc dsigma_unblind dsigma_err
0.06650067707314013 65.12319212411467 41.78608921107365
0.11763544306061538 64.63612713059462 25.069420882982286
0.20808957251439084 39.11617903720445 10.769419148754926
0.36809714030583096 34.51120779593485 6.202124837689727
0.6511402905206131 21.993400536958383 3.687897810755306
1.1518255142840947 9.045626101846056 2.0989629759593247
2.037505641518615 3.5623162880388954 1.2411479663992275
3.6042171212021312 2.3067067652451136 0.6501559335216875
6.375629491305088 -0.1707980971711582 0.4944865550938142
11.278080660368612 0.919853556702484 0.3091219690440532
