# # <R> [Mpc]	DeltaSigma_t [M_sun / pc^2]	DeltaSigma_t_err [M_sun / pc^2]	DeltaSigma_x [M_sun / pc^2]	DeltaSigma_x_err [M_sun / pc^2
7.025049540277725213e-02 1.038831720428100169e+02 3.342147157433719684e+01 6.107723160383615379e+01 3.385526378937368008e+01
1.247550710349394076e-01 8.234603369547420471e+01 2.205396503997842217e+01 4.301141492809201772e+00 1.935963747672235868e+01
2.216625997682297455e-01 3.837174677856280880e+01 9.909708190293372354e+00 6.146706099730568917e-01 1.154545233701181139e+01
3.923782699446372035e-01 2.744965670768965538e+01 6.266474611688021668e+00 -4.744248125203515798e+00 5.938073169496350445e+00
6.946503091447979727e-01 1.179552120001384274e+01 3.611766024315199886e+00 -1.172847519019833973e-01 3.278799133254831411e+00
1.229792458020657397e+00 1.281088543047286699e+01 2.080701432122095795e+00 -6.940493122079768318e-01 2.270620268652636220e+00
2.173735886754162294e+00 3.706064360956111692e+00 1.232092250109518172e+00 -1.072556124219687268e+00 1.225707463811120501e+00
3.846867760485520815e+00 2.285490082818539825e+00 7.172943398583530028e-01 5.667532477106485000e-01 7.838426333530487122e-01
6.803229386800774492e+00 2.024827478343526721e+00 4.262213820078426529e-01 -1.468324973032952563e-01 4.168594359399609983e-01
1.201964989370471848e+01 1.098835679070360172e+00 3.390708277256804792e-01 -3.026662451465763071e-01 2.740524506115865622e-01
