4.922544969537293014e+02 5.275784751139096329e+01 1.419463639047630510e+00 -1.368928303601152763e+01 9.909528261894806622e-02 -1.669083980003437517e+01 -2.527595456894587755e+00 -7.998686199385124596e+00 -1.436255393265161384e+00 -1.295550514049140345e+00
5.275784751139096329e+01 1.167100881677875037e+02 9.923844188912724462e+00 3.443517289663982073e+00 9.473135944661112973e+00 -2.163826220531356037e-01 1.380451840220082271e+00 3.147944408109982550e+00 9.858607182526909485e-01 3.783802364776709948e-01
1.419463639047630510e+00 9.923844188912724462e+00 4.646550722552737511e+01 8.711815885850219487e+00 -5.562827132378531658e+00 -2.125162835736196243e-01 -3.562687087824182530e+00 -6.728981778078032550e-01 -1.961561231920452508e+00 -7.933760104612879172e-01
-1.368928303601152763e+01 3.443517289663982073e+00 8.711815885850219487e+00 1.188324476566833887e+01 -2.140364809995080719e+00 2.014168592018631188e+00 -4.156005736449049914e-01 7.961158211547414432e-01 3.399706512764432698e-01 2.875974486371626337e-01
9.909528261894806622e-02 9.473135944661112973e+00 -5.562827132378531658e+00 -2.140364809995080719e+00 2.233029783531809365e+00 1.575146241678440640e-01 5.587107722641410090e-01 4.124818617623439709e-01 3.331812003918663834e-01 1.189614001832900309e-01
-1.669083980003437517e+01 -2.163826220531356037e-01 -2.125162835736196243e-01 2.014168592018631188e+00 1.575146241678440640e-01 2.911691227646593827e+00 3.483570697584275067e-01 5.178842123452682689e-01 2.899275403365512149e-01 4.998187945759707818e-01
-2.527595456894587755e+00 1.380451840220082271e+00 -3.562687087824182530e+00 -4.156005736449049914e-01 5.587107722641410090e-01 3.483570697584275067e-01 9.216005529268072038e-01 3.022984874750392903e-01 4.067385475725867061e-01 2.216728102632344322e-01
-7.998686199385124596e+00 3.147944408109982550e+00 -6.728981778078032550e-01 7.961158211547414432e-01 4.124818617623439709e-01 5.178842123452682689e-01 3.022984874750392903e-01 4.602446842454312459e-01 2.219812387189444292e-01 1.212190274694045083e-01
-1.436255393265161384e+00 9.858607182526909485e-01 -1.961561231920452508e+00 3.399706512764432698e-01 3.331812003918663834e-01 2.899275403365512149e-01 4.067385475725867061e-01 2.219812387189444292e-01 2.606920448353693964e-01 1.187974149145559766e-01
-1.295550514049140345e+00 3.783802364776709948e-01 -7.933760104612879172e-01 2.875974486371626337e-01 1.189614001832900309e-01 4.998187945759707818e-01 2.216728102632344322e-01 1.212190274694045083e-01 1.187974149145559766e-01 1.631983739224803498e-01
