# # <R> [Mpc]	DeltaSigma_t [M_sun / pc^2]	DeltaSigma_t_err [M_sun / pc^2]	DeltaSigma_x [M_sun / pc^2]	DeltaSigma_x_err [M_sun / pc^2
7.045473653885760135e-02 6.489695530006764557e+01 1.394000446120398173e+01 -3.807159864272749328e+00 1.289157538230051792e+01
1.248794836828545224e-01 5.715702174557588222e+01 8.135539675508557167e+00 -5.981786419234659036e+00 7.914475762977034812e+00
2.216776030437559442e-01 3.090816062097381334e+01 4.135712050109956017e+00 6.424722327487250695e+00 4.460317784829128662e+00
3.925863209541328169e-01 2.018062403591395082e+01 2.961798383523659872e+00 8.114980147539403887e+00 2.772656236427359033e+00
6.946371880398184429e-01 1.491780144665101382e+01 1.552759808264392527e+00 -6.122637439476880106e-01 1.248104435904920706e+00
1.229303897286619263e+00 7.632296836443037691e+00 1.068066445174472801e+00 3.790931494750559017e-01 7.969904530877652826e-01
2.174313526028089694e+00 4.594110362169736561e+00 5.573886555894996819e-01 -3.494722411219630120e-01 5.466348077469995737e-01
3.845992110240255446e+00 1.886206871198390589e+00 4.006038788502194192e-01 2.304456514164868741e-01 3.600081441346356104e-01
6.792802192905018188e+00 9.070249968965786724e-01 3.016531245610177270e-01 -6.019022213454632009e-02 2.002359709765629825e-01
1.198297949206761537e+01 7.269880848134420148e-01 2.743021258082202207e-01 1.132750742382786918e-01 1.323150048686571045e-01
