#CFHTLenS lensing without borders galaxy-galaxy lensing 
#col1 R (Mpc), col2 DeltaSigma_t(Msun/pc^2), col3 DeltaSigma_x(Msun/pc^2), col4 err_DeltaSigma_t, col5 err_DeltaSigma_x 
0.071337 107.704135 -10.861574 12.490198 12.548094 
0.125599 54.801381 7.524448 7.163116 6.903564 
0.222375 40.419672 -2.002619 3.861615 4.004175 
0.393403 26.220648 2.577249 2.282011 2.098878 
0.695056 14.686475 1.400082 1.259723 1.215778 
1.229607 9.102754 -0.513347 0.765091 0.727758 
2.175293 4.360313 0.475349 0.438298 0.371133 
3.845686 2.612994 -0.294020 0.265584 0.221905 
6.795020 1.805650 -0.243773 0.195465 0.133261 
11.993322 1.078234 0.020987 0.135521 0.083802 
