# r_mpc dsigma dsigma_err
0.06650067707314013 101.08708841901726 10.211749521319424
0.11763544306061538 67.86929958091697 5.239243807725099
0.20808957251439084 49.96877022388373 3.694776482070238
0.36809714030583096 25.39396285240877 1.9844682138088503
0.6511402905206131 13.916041401573034 1.1690221367082787
1.1518255142840947 8.9544659337158 0.6071304163543724
2.037505641518615 3.4652941676014297 0.3177489437926121
3.6042171212021312 2.5515088505473273 0.2450390192249834
6.375629491305088 1.5519723839515622 0.21013177212230397
11.278080660368612 0.9502029094078488 0.18945463976566956
