# # <R> [Mpc]	DeltaSigma_t [M_sun / pc^2]	DeltaSigma_t_err [M_sun / pc^2]	DeltaSigma_x [M_sun / pc^2]	DeltaSigma_x_err [M_sun / pc^2
7.047598816995527538e-02 8.693822374502035188e+01 2.633144123936694214e+01 -1.358451529463636653e+01 2.180432091449027965e+01
1.255759927279129495e-01 4.578454399064574432e+01 1.476804320552550287e+01 1.128632904859398955e+01 1.347945807159564779e+01
2.214845439473893951e-01 3.609368032622350597e+01 8.204793254434635585e+00 4.050833648596143810e+00 7.683858605544037879e+00
3.925183631485837377e-01 2.173809167486130178e+01 3.815460601771950788e+00 7.642100017133132361e+00 4.736517305628509256e+00
6.945650708892233682e-01 1.263779641411985821e+01 2.321457983575725859e+00 2.941328784177438926e+00 2.712291475207422309e+00
1.229710964029413267e+00 6.465164082596978723e+00 1.778165827727441917e+00 8.916696658113781870e-01 1.433356055466971979e+00
2.175565469209006952e+00 4.317191948636462939e+00 9.465291631001025996e-01 -2.500963571540351649e-01 8.235644191600077768e-01
3.846663211884243427e+00 1.626906813609940272e+00 5.111552915085505466e-01 3.690364144374971844e-01 5.647270554863442760e-01
6.801829240848909386e+00 9.586243538182541712e-01 4.367681382841787641e-01 1.645563081540282746e-01 3.763420255837807149e-01
1.202243749737849399e+01 3.808855187549587962e-01 2.993853776667910749e-01 3.108482015364121276e-01 2.050888296168993374e-01
